Transparency Data ,,,,,,,,
,,,,,,,,
The supplier data has to be made anonymous,,,,,,,,
,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,08/12/2016,T&S UK - Public Transport,Admin Business Innovation Director,Unspecified,97753670,68,GBP
BIS,EPSRC,08/12/2016,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97753670,4.85,GBP
BIS,EPSRC,08/12/2016,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97753670,6.24,GBP
BIS,EPSRC,08/12/2016,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97753670,17.99,GBP
BIS,EPSRC,08/12/2016,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97753670,20,GBP
BIS,EPSRC,08/12/2016,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97753670,20.98,GBP
BIS,EPSRC,08/12/2016,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,97753671,27.6,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,Healthcare Healthcare,Loughborough University GRANT,97738444,109685.24,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,97738445,3232.61,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,Energy Energy,Culham Centre for Fusion Energy (CCFE),97738446,5297500,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Maths,University of Cambridge,97738447,54345.18,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Engineering,University of Bristol GRANT,97738448,264354.26,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,ICSTM,97738449,197026.77,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Maths,University of Oxford GRANT,97738450,68900.1,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of St Andrews GRANT,97738451,235707.94,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of Edinburgh,97738452,47522.31,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,Information and Communications Technology,Warwick University,97738453,69445.49,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,97738454,66379.54,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC ICT,University of Reading GRANT,97738455,26463.2,GBP
BIS,EPSRC,09/12/2016,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Oxford GRANT,97738456,201067.5,GBP
BIS,EPSRC,09/12/2016,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Sheffield GRANT,97738457,486258.72,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of Durham GRANT,97738458,57534.07,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of Birmingham GRANT,97738459,19779.18,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,97738460,9152.01,GBP
